Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;7;7;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Restrições cadastrais;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Crédito consignado;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Débito em conta de depósito não autorizado pelo cliente;4;2;0;6;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;2;0;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;2;0;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;1;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;2;2;0;4;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Juros e preços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Outras irregularidades relacionadas a tarifas;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Prestação de serviço de forma irregular em conta-salário;0;3;0;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Recusa de cancelamento de pacote de serviços;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Recusa de produtos ou serviços;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;13;13;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Restrição à realização de portabilidade de operações de financiamento imobiliário relativas a pessoas naturais;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Restrições cadastrais;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Tempo de espera em fila;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARÁ S.A.;Terminais eletrônicos, internet e aplicativos;0;0;4;4;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Abertura de conta de depósito sem documentação necessária;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cobranças diversas;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Descumprimento de ordem judicial;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;6;6;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com o atendimento prestado por agências;0;0;11;11;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;2;0;0;2;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;3;1;0;4;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Juros e preços;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;2;0;3;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Recusa de produtos ou serviços;0;0;7;7;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Recusa ou dificuldade de acesso aos canais de atendimento convencionais;2;1;0;3;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;10;10;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Restrições cadastrais;0;0;6;6;
2020;3º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Cobranças diversas;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Descumprimento contratual;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Restrições cadastrais;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;90731688;BANCO FORD S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Golpe;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Recusa de produtos ou serviços;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04866275;BANCO INBURSA S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07441209;BANCO MONEO S.A.;Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;78632767;BANCO OURINVEST S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;78632767;BANCO OURINVEST S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;61820817;BANCO PAULISTA S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;00517645;BANCO RIBEIRAO PRETO S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;3;0;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Cobranças diversas;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Irregularidades relacionadas ao atendimento da Ouvidoria;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;1;2;0;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Restrições cadastrais;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Abertura de conta de depósito com documentação falsa;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Ausência de título adequado relativo a cartão de crédito;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobrança irregular de tarifa relacionada ao cartão de crédito;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobranças diversas;0;0;4;4;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relacionadas ao atendimento da Ouvidoria;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;7;0;8;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;4;2;0;6;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Outras irregularidades ;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Reclamações relacionadas a assuntos diversos;0;0;3;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;5;5;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Restrições cadastrais;0;0;2;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Abertura de conta de depósito sem documentação necessária;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Bloqueio de cartão de crédito;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Bloqueio de conta;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;5;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;2;0;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;2;5;0;7;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;1;3;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;1;3;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;1;4;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Oferta ou prestação de informação sobre o serviço de credenciadora de cartão de forma inadequada;2;1;0;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Prestação de serviço de forma irregular em conta-salário;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrições cadastrais;0;0;3;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Bloqueio de conta;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;2;0;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;3;3;0;6;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobranças diversas;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;1;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Débito em conta de depósito não autorizado pelo cliente;1;2;0;3;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;3;0;4;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;4;4;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;3;0;3;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades relacionadas a cédulas ou moedas;0;1;0;1;
