Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;3;0;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;2;0;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;0;9;0;9;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Pix - liquidação;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Prestação de serviço de forma irregular em conta-salário;0;5;0;5;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Recusa de cancelamento de pacote de serviços;2;1;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Recusa de produtos ou serviços;0;0;4;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;4;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANESTES (conglomerado);Restrições cadastrais;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;0;2;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;9;26;0;35;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Cartões de débito;0;0;4;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;2;6;0;8;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;0;3;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;8;19;0;27;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Descumprimento de ordem judicial;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;2;12;0;14;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;3;8;0;11;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Débito em conta-salário não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;0;5;0;5;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Golpe;0;0;11;11;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;5;57;0;62;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;10;10;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;22;22;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades envolvendo a abertura de conta-salário;0;2;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;3;10;0;13;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;2;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;7;38;0;45;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;2;1;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;0;3;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;20;94;0;114;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);9;29;0;38;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;3;0;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;5;0;5;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;3;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;3;0;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;11;8;0;19;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;3;3;0;6;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;4;3;0;7;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;2;1;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;18;6;0;24;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;11;61;0;72;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Juros e preços;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Liberação de recursos em financiamento imobiliário;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis;0;2;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;0;5;0;5;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;26;11;0;37;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;1;0;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;24;57;0;81;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;1;5;0;6;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;3;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Pix - diversos;0;0;3;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Pix - experiência do usuário;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Pix - liquidação;0;3;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Prestação de serviço de forma irregular em conta-salário;2;9;0;11;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;30;30;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Recusa de cancelamento de pacote de serviços;1;2;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Recusa de produtos ou serviços;0;0;8;8;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;12;12;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;10;40;0;50;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Restrições cadastrais;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Tempo de espera em fila;0;0;2;2;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BANRISUL (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Abertura de conta de depósito com documentação falsa;1;2;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Bloqueio de conta;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;6;0;6;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;4;0;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao acompanhamento de conta de pagamento;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;2;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);1;0;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;2;1;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;2;2;0;4;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;1;2;0;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;2;5;0;7;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Pix  - chaves;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Pix - iniciação;0;1;0;1;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;3;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Recusa de produtos ou serviços;0;0;13;13;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2021;3º;Demais bancos e financeiras;Conglomerado; ;BARIGUI (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;8;2;0;10;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;1;0;0;1;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Abertura de conta de depósito com documentação falsa;38;3;0;41;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Abertura de conta de depósito sem documentação necessária;13;16;0;29;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Abertura de conta de pagamento sem documentação necessária ou com documentação falsa;69;8;0;77;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;71;39;0;110;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Ausência de título adequado relativo a cartão de crédito;181;5;0;186;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Bloqueio de cartão de crédito;0;0;53;53;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Bloqueio de conta;0;0;50;50;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;4;32;0;36;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;3;3;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cartões de débito;0;0;38;38;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cobrança irregular de tarifa em operação de crédito;1;5;0;6;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;28;118;0;146;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;12;31;0;43;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Cobranças diversas;0;0;42;42;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;5;18;0;23;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;2;12;0;14;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;2;3;0;5;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Crédito consignado;0;0;4;4;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento contratual;0;0;4;4;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento de ordem judicial;0;0;169;169;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento de prazo de bloqueio ou de prazo de devolução de cheque;1;1;0;2;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;13;0;14;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento do horário de funcionamento das instituições financeiras;1;6;0;7;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Descumprimento dos prazos para saques em espécie;0;1;0;1;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;18;94;0;112;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Débito em conta-salário não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;1;4;0;5;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;5;5;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Dificuldade para efetuar resgate antecipado de aplicação;0;0;3;3;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;14;2;0;16;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Falta de transparência na redação de documentos;5;3;0;8;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Golpe;0;0;20;20;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;10;0;11;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;15;239;0;254;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;111;111;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;273;273;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga;2;0;0;2;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades envolvendo a abertura de conta-salário;1;3;0;4;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;19;51;0;70;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades no processo de encerramento de conta de pagamento;1;1;0;2;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;4;0;5;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas a cédulas ou moedas;0;4;0;4;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;2;32;0;34;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);0;7;0;7;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;41;0;41;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao acompanhamento de conta de pagamento;0;2;0;2;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;7;0;7;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;0;2;0;2;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;1;28;0;29;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;16;0;16;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;2;15;0;17;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;6;111;0;117;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);2;21;0;23;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;21;0;21;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);7;81;0;88;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas à devolução de cheques;1;5;0;6;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;28;0;29;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;6;31;0;37;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a dados transacionais no Open Banking por instituições financeiras;0;8;0;8;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;21;23;0;44;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;21;83;0;104;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;205;220;0;425;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;49;48;0;97;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;0;4;0;4;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;65;76;0;141;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;107;210;0;317;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;11;11;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Juros e preços;0;0;39;39;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Liberação de recursos em financiamento imobiliário;0;0;11;11;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis;0;1;0;1;
2021;3º;Top 10 - Bancos e Financeiras;Conglomerado; ;BB (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis;1;14;0;15;
