Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;3;0;4;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;12;9;0;21;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;67;52;0;119;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;2;0;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Descumprimento contratual;0;0;2;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Descumprimento de ordem judicial;0;0;2;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;7;0;7;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Débito em conta de depósito não autorizado pelo cliente;1;5;0;6;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;2;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;2;3;0;5;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Falta de transparência na redação de documentos;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Golpe;0;0;3;3;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;26;97;0;123;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;41;41;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;4;4;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;1;3;0;4;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades no processo de encerramento de conta de pagamento;0;1;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;2;0;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;1;1;0;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;10;0;10;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;3;17;0;20;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;0;5;0;5;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;2;45;0;47;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;10;0;10;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;7;0;8;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;8;0;10;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);15;5;0;20;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;1;4;0;5;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;24;2;0;26;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;31;20;0;51;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;19;5;0;24;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;29;42;0;71;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;101;101;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Juros e preços;0;0;12;12;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Não liberação de margem consignável - Cartão de crédito consignável;0;0;60;60;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;17;17;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;159;72;0;231;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;46;5;0;51;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre o serviço de credenciadora de cartão de forma inadequada;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;20;5;0;25;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Outras irregularidades ;0;1;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;2;0;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;19;19;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;13;13;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Recusa de produtos ou serviços;0;0;16;16;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;50;50;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;59;59;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;3;0;3;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Restrições cadastrais;0;0;9;9;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;12;12;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BMG (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BMW (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BMW (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;0;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BMW (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;4;4;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;25;0;0;25;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Ausência de título adequado relativo a cartão de crédito;27;3;0;30;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;1;4;0;5;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Bloqueio de cartão de crédito;0;0;16;16;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável);0;0;2;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;22;15;0;37;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;3;3;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;9;3;0;12;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Cobranças diversas;0;0;9;9;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;6;6;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;9;0;0;9;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;0;1;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;15;16;0;31;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;2;0;3;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Golpe;0;0;2;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;35;35;0;70;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;54;54;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);2;0;0;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;4;1;0;5;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;47;74;0;121;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;10;14;0;24;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;6;12;0;18;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);1;4;0;5;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;3;0;0;3;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;4;0;5;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;3;21;0;24;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;1;0;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;9;0;0;9;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;231;47;0;278;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;109;1;0;110;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;70;26;0;96;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;21;21;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Juros e preços;0;0;2;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Não liberação de margem consignável - Cartão de crédito consignável;0;0;2;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;18;18;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;34;5;0;39;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;17;3;0;20;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;3;1;0;4;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;1;1;0;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;28;28;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Recusa de produtos ou serviços;0;0;11;11;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;18;18;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;15;15;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;19;32;0;51;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Restrições cadastrais;0;0;11;11;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;2;0;0;2;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2020;2º;Menos de quatro milhões de clientes;Conglomerado; ;BOFA MERRILL LYNCH (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;0;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Abertura de conta de depósito com documentação falsa;18;3;0;21;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Abertura de conta de depósito sem documentação necessária;32;13;0;45;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;4;36;0;40;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Ausência de título adequado relativo a cartão de crédito;45;29;0;74;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;3;4;0;7;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Bloqueio de cartão de crédito;0;0;61;61;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Bloqueio de conta;0;0;95;95;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável);0;0;1;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Bloqueio de margem consignável sem utilização do crédito pelo cliente - Cartão de crédito consignável;0;0;2;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;26;64;0;90;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;12;12;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cartões de débito;0;0;98;98;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cobrança irregular de tarifa em operação de crédito;3;13;0;16;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;164;275;0;439;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;21;74;0;95;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cobranças diversas;0;0;244;244;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;60;60;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;36;45;0;81;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;3;9;0;12;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;4;42;0;46;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;3;3;0;6;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento contratual;0;0;5;5;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento de ordem judicial;0;0;49;49;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento de prazo de bloqueio ou de prazo de devolução de cheque;9;6;0;15;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;5;58;0;63;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento do horário de funcionamento das instituições financeiras;4;13;0;17;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Descumprimento dos prazos para saques em espécie;1;2;0;3;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Débito em conta de depósito não autorizado pelo cliente;172;173;0;345;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Débito em conta de pagamento não autorizado pelo cliente;1;1;0;2;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;18;18;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Dificuldade para efetuar resgate antecipado de aplicação;0;0;6;6;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;4;5;0;9;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Falta de transparência na redação de documentos;21;4;0;25;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Golpe;0;0;10;10;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);3;4;0;7;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;66;378;0;444;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;304;304;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;374;374;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades envolvendo a abertura de conta-salário;1;8;0;9;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;48;148;0;196;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);31;17;0;48;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas a cédulas ou moedas;0;5;0;5;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;2;18;0;20;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);1;9;0;10;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;86;0;86;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;30;0;30;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;0;1;0;1;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;36;134;0;170;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;23;120;0;143;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;5;19;0;24;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;37;99;0;136;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);16;62;0;78;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;22;91;0;113;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);25;134;0;159;
2020;2º;Mais de quatro milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);Irregularidades relacionadas à devolução de cheques;5;11;0;16;
